Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PKW__Personenkraftwagen_nach_Kraftstoffarten__Anzahl
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;52880
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;33008
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;541
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;961
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;152
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;383
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);19
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;107160
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;63064
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;42108
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;791
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;795
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;201
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;251
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);19
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;121748
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;79966
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;39762
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;802
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;948
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;73
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;82
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);13
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2019;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;51469
