Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PKW__Personenkraftwagen_nach_Kraftstoffarten__Anzahl
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09173;    Bad Tölz-Wolfratshausen (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;2707
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;1015
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1304
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);16
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;95221
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;58858
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;31294
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;572
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09174;    Dachau (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;3177
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;1244
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1484
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);11
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;86929
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;52509
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;29268
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;429
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09175;    Ebersberg (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;3228
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;676
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1009
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);9
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;86201
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;51113
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;31398
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;536
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09176;    Eichstätt (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;2136
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;889
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1281
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);15
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;91189
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;53068
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;33225
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;455
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09177;    Erding (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;3145
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;1097
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1836
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);15
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;110729
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;63121
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;41512
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;725
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09178;    Freising (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;3520
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;1342
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1789
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);23
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;125139
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;79940
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;38483
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;733
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09179;    Fürstenfeldbruck (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;4171
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;499
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;659
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);13
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;53211
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;32663
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;17946
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;287
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09180;    Garmisch-Partenkirchen (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;1643
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;833
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;1642
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);15
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;83726
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;BENZIN;Benzin;48468
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;DIESEL;Diesel;30399
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;GAS2;Gas;587
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09181;    Landsberg am Lech (Lkr);KSTOFF;nach Kraftstoffarten;HYBRID;Hybrid;2615
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09182;    Miesbach (Lkr);KSTOF1;darunter;HYBRID2;Plug-in-Hybrid;879
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09182;    Miesbach (Lkr);KSTOFF;nach Kraftstoffarten;ELEKTRO;Elektro;950
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09182;    Miesbach (Lkr);KSTOFF;nach Kraftstoffarten;SONSKRFTSTFF;sonstige (bis 2016 einschl. Hybrid/Elektro);14
46251;Statistik des Kfz- und Anhängerbestandes;STAG;Stichtag;01.01.2022;KREISE;Kreise;09182;    Miesbach (Lkr);KSTOFF;nach Kraftstoffarten;;Insgesamt;67334
